GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0500000US19163,19163,"Scott County, Iowa",168395,863,83116,1009,7825,755,7428,776,397,279,13744,777,13421,780,323,285,7106,520,5980,633,1126,452,11370,651,8839,806,2531,718,10253,646,8795,676,1458,489,11894,491,9401,710,2493,731,10879,297,10080,468,799,416,6369,250,6369,250,0,157,3676,180,3676,180,0,157,85279,768,5859,659,5734,689,125,138,13647,564,13449,577,198,204,7649,414,6850,533,799,424,11551,605,9354,840,2197,611,10072,518,9039,688,1033,483,12385,464,11260,490,1125,394,11498,182,10984,375,514,320,6701,204,6701,204,0,157,5917,312,5886,304,31,51
0500000US19169,19169,"Story County, Iowa",91718,346,47264,541,2798,431,2727,446,71,125,5589,500,5476,501,113,125,15657,443,14570,727,1087,620,5883,364,5616,406,267,196,4788,445,4358,444,430,244,4245,353,3923,458,322,335,4253,89,4178,107,75,72,2330,157,2330,157,0,157,1721,196,1721,196,0,157,44454,600,2490,399,2490,399,0,157,5160,326,5160,326,0,157,13181,588,12574,703,607,363,5718,487,5220,511,498,409,3805,347,3426,284,379,308,4608,330,4476,342,132,138,4377,101,4208,182,169,141,2451,154,2451,154,0,157,2664,198,2664,198,0,157
0500000US19193,19193,"Woodbury County, Iowa",101149,497,49405,1291,4616,748,4530,749,86,157,8365,866,8005,793,360,345,5725,747,4353,706,1372,563,6231,619,4950,750,1281,474,6123,618,4672,651,1451,673,6440,656,5348,655,1092,494,6145,226,5279,394,866,389,3349,120,3349,120,0,157,2411,206,2411,206,0,157,51744,1210,4281,634,4281,634,0,157,9374,865,8789,1007,585,638,5246,391,4786,493,460,407,6564,668,5080,787,1484,664,6153,579,5150,657,1003,479,6604,528,5701,539,903,448,6156,268,5476,376,680,316,3646,157,3646,157,0,157,3720,226,3720,226,0,157
0500000US20015,20015,"Butler County, Kansas",63894,601,31481,759,2309,383,2309,383,0,170,6510,513,6209,557,301,275,2718,254,2053,520,665,535,3853,418,3455,506,398,298,3853,334,3368,453,485,307,4344,92,4174,161,170,129,4194,195,4076,237,118,145,2250,170,2250,170,0,170,1450,166,1450,166,0,170,32413,642,2130,408,2130,408,0,170,6321,565,5267,1007,1054,977,2804,277,2575,252,229,197,3355,77,2726,396,629,402,3942,251,3419,365,523,321,4512,140,4122,370,390,306,4512,399,4304,433,208,173,2657,317,2657,317,0,170,2180,224,2180,224,0,170
0500000US20045,20045,"Douglas County, Kansas",113683,330,55331,1219,3706,650,3529,675,177,287,6297,809,6257,826,40,77,12579,663,10908,822,1671,706,10673,793,7589,1129,3084,1022,6111,592,5063,699,1048,570,5854,1054,4756,827,1098,687,5302,377,4682,568,620,414,3088,327,3082,325,6,12,1721,217,1721,217,0,170,58352,1167,3952,760,3952,760,0,170,7269,875,6790,869,479,372,12552,643,11310,831,1242,584,9270,967,8341,983,929,519,6097,536,5557,649,540,410,6452,592,5367,798,1085,504,6196,599,5335,790,861,588,3492,314,3492,314,0,170,3072,597,3072,597,0,170
0500000US20091,20091,"Johnson County, Kansas",562733,1047,275464,1220,24509,968,24085,1052,424,309,49816,967,47054,1501,2762,1212,22447,735,18983,1190,3464,941,39043,801,32258,1183,6785,1124,38825,392,33839,1116,4986,1138,39005,381,35269,1007,3736,932,32463,258,30076,820,2387,698,18292,314,18250,317,42,69,11064,437,11064,437,0,170,287269,769,23254,1262,22352,1328,902,619,47647,1352,44866,1520,2781,927,20968,152,17618,1104,3350,1082,40702,253,35080,901,5622,840,40098,494,34574,1242,5524,1155,40875,549,37524,880,3351,793,36151,264,33160,739,2991,694,20467,383,20401,397,66,106,17107,486,17107,486,0,170
0500000US20103,20103,"Leavenworth County, Kansas",71144,1321,35014,1257,3267,661,3010,503,257,251,6841,629,6482,677,359,323,3187,512,2953,529,234,204,3902,598,3437,639,465,342,4589,718,3578,567,1011,585,4884,423,4337,545,547,338,4505,250,3920,397,585,327,2574,181,2574,181,0,170,1265,165,1265,165,0,170,36130,618,2788,432,2788,432,0,170,6354,369,6229,392,125,149,3135,596,2377,554,758,536,4794,613,3864,666,930,361,5061,502,4349,676,712,400,4645,255,4402,312,243,184,4351,182,4029,350,322,295,2738,199,2738,199,0,170,2264,253,2264,253,0,170
0500000US20161,20161,"Riley County, Kansas",69135,1045,34487,1132,2747,442,2747,442,0,170,4066,763,4055,769,11,18,11201,1016,10320,993,881,616,6388,996,6052,973,336,287,2299,455,2020,405,279,253,2349,319,2038,313,311,253,3074,498,2907,489,167,158,1333,170,1333,170,0,170,1030,94,1030,94,0,170,34648,785,3239,750,3239,750,0,170,2838,504,2838,504,0,170,11145,1006,10397,994,748,536,6082,688,5168,881,914,464,2532,193,2347,326,185,260,2863,451,2628,498,235,257,2543,104,2331,232,212,212,1777,288,1777,288,0,170,1629,157,1629,157,0,170
0500000US20173,20173,"Sedgwick County, Kansas",498547,1402,245485,1427,23364,1118,22607,1171,757,445,45127,1078,42786,1273,2341,720,24430,673,17834,1412,6596,1362,34149,956,23291,1772,10858,1590,29936,808,22466,1707,7470,1543,31939,785,26048,1226,5891,1094,29735,215,26596,877,3139,842,15880,414,15880,414,0,170,10925,515,10925,515,0,170,253062,667,22519,1031,21420,1013,1099,652,43226,976,40203,1481,3023,1103,23111,300,19879,912,3232,865,35586,329,28101,1495,7485,1449,30709,470,23636,1425,7073,1295,32809,103,27201,1080,5608,1083,31157,336,26170,1027,4987,999,17741,410,17490,455,251,243,16204,460,16204,460,0,170
0500000US20177,20177,"Shawnee County, Kansas",175854,910,85017,779,7773,624,7635,644,138,219,14015,806,12997,1014,1018,603,7572,486,5542,670,2030,701,11076,817,7806,1037,3270,841,10704,637,7885,860,2819,721,10839,455,8845,571,1994,611,11569,448,10653,504,916,390,6835,352,6835,352,0,170,4634,416,4634,416,0,170,90837,753,7416,712,6769,1090,647,874,14165,774,13301,859,864,448,8218,552,6705,620,1513,545,11011,668,8398,908,2613,735,10267,479,8714,742,1553,595,11908,490,10099,604,1809,625,12696,349,10981,541,1715,613,7704,401,7704,401,0,170,7452,404,7408,409,44,71
0500000US20209,20209,"Wyandotte County, Kansas",159180,739,78613,595,8152,574,6883,800,1269,637,15008,557,12721,948,2287,755,7391,221,4989,718,2402,683,12156,377,6795,729,5361,744,10057,192,6103,603,3954,560,9766,230,6641,645,3125,623,8717,160,7243,605,1474,586,4486,192,4350,188,136,136,2880,195,2880,195,0,170,80567,524,8392,618,7248,857,1144,538,13748,623,11349,953,2399,770,7097,303,5135,567,1962,461,12505,300,7242,840,5263,871,9628,213,5962,653,3666,650,10019,166,7723,596,2296,625,9336,168,7379,516,1957,476,5507,128,5330,158,177,115,4335,231,4335,231,0,170
0500000US21015,21015,"Boone County, Kentucky",123651,851,60924,1002,6325,880,6249,881,76,125,11074,771,10656,704,418,425,5226,587,3785,684,1441,965,7465,683,6147,710,1318,691,9062,580,8021,616,1041,483,8759,312,7960,570,799,510,7024,354,6808,449,216,240,4065,254,4065,254,0,189,1924,112,1924,112,0,189,62727,856,5439,609,5333,664,106,178,11470,590,10586,776,884,619,4395,228,3491,564,904,571,8549,780,6512,1070,2037,1116,9381,675,7933,915,1448,635,8717,194,7093,732,1624,683,7289,196,6865,342,424,244,4667,212,4634,199,33,70,2820,170,2820,170,0,189
0500000US21029,21029,"Bullitt County, Kentucky",76640,336,38198,563,2299,232,2171,358,128,206,6829,513,6704,537,125,129,3442,362,2888,511,554,455,4987,611,3587,495,1400,804,5078,32,4255,517,823,515,6214,373,5667,489,547,317,4753,19,4551,192,202,191,3153,164,3153,164,0,189,1443,189,1443,189,0,189,38442,557,2230,438,2203,436,27,46,6509,570,6150,530,359,240,3083,168,2748,244,335,302,4503,126,4015,259,488,276,5375,208,4625,410,750,414,5890,113,5534,177,356,212,5386,330,5250,360,136,140,3350,181,3350,181,0,189,2116,220,2116,220,0,189
0500000US21037,21037,"Campbell County, Kentucky",89320,1012,43736,759,4055,524,3560,595,495,313,6900,403,6664,480,236,263,4346,246,3757,360,589,386,5979,266,4759,550,1220,524,5446,490,4264,620,1182,614,6357,242,5021,443,1336,478,5709,133,4956,436,753,441,2891,243,2891,243,0,189,2053,189,2053,189,0,189,45584,688,3139,297,2903,359,236,251,6768,411,5974,552,794,398,4423,301,3618,460,805,382,6690,337,5463,558,1227,577,5404,180,4449,440,955,431,6557,182,5637,434,920,419,6037,112,5537,285,500,271,3631,70,3631,70,0,189,2935,293,2935,293,0,189
0500000US21047,21047,"Christian County, Kentucky",66137,1230,31209,1550,3706,676,3386,713,320,238,6350,538,5523,706,827,705,3190,969,2300,764,890,589,4487,720,2748,623,1739,792,3687,542,2936,579,751,393,2997,342,2502,379,495,266,3461,488,2506,414,955,549,2088,246,2068,248,20,39,1243,281,1243,281,0,189,34928,972,3735,676,2953,695,782,640,6624,465,5751,707,873,537,3687,627,2828,642,859,487,5613,771,4254,818,1359,866,3777,453,3012,547,765,413,3744,135,2719,377,1025,396,3277,190,2737,364,540,319,2498,111,2498,111,0,189,1973,174,1973,174,0,189
0500000US21059,21059,"Daviess County, Kentucky",96326,819,46014,1243,3534,466,3450,497,84,141,8071,784,7581,789,490,324,4245,400,3664,523,581,384,5515,362,3670,556,1845,586,5298,186,4466,358,832,390,6643,296,5715,495,928,388,6521,375,6049,457,472,278,3632,159,3632,159,0,189,2555,239,2555,239,0,189,50312,1202,4587,674,4040,594,547,475,7892,1110,7416,1219,476,314,3853,112,3463,358,390,363,6308,587,4592,608,1716,758,5833,253,5268,397,565,338,6970,350,6079,485,891,422,6324,193,5925,310,399,250,4412,122,4412,122,0,189,4133,476,4133,476,0,189
0500000US21067,21067,"Fayette County, Kentucky",303056,1229,147080,1683,12027,898,11551,847,476,359,20882,999,19699,1200,1183,709,21457,410,18160,1178,3297,1118,23603,784,16955,1295,6648,1352,20210,772,14873,1241,5337,1223,18667,906,15962,1225,2705,991,16201,463,13713,807,2488,687,9246,285,9198,291,48,77,4787,219,4787,219,0,189,155976,1169,10549,692,10156,809,393,382,21629,965,20315,1230,1314,850,22391,442,19027,1188,3364,1197,23681,1062,18016,1117,5665,1221,19503,720,16161,846,3342,760,20197,696,17490,791,2707,743,18168,308,15677,729,2491,718,11140,466,10898,473,242,224,8718,583,8718,583,0,189
0500000US21093,21093,"Hardin County, Kentucky",102691,1403,49716,1337,4161,589,4066,622,95,137,10018,1064,9657,1044,361,317,5404,877,3794,783,1610,845,5770,618,3776,865,1994,769,6046,521,4679,623,1367,611,6843,419,5984,585,859,493,5852,328,5626,360,226,172,3640,320,3640,320,0,189,1982,216,1938,209,44,68,52975,806,4792,1077,4468,920,324,282,8450,819,8039,780,411,356,4478,567,3699,632,779,567,7073,667,5003,947,2070,887,6965,442,5832,654,1133,542,7709,415,6530,617,1179,531,6522,257,6038,373,484,291,3844,244,3844,244,0,189,3142,373,3099,367,43,68
0500000US21111,21111,"Jefferson County, Kentucky",748627,1246,360870,1010,30316,1116,29533,1132,783,468,57846,1268,55689,1267,2157,644,32900,507,23710,1683,9190,1717,52215,378,37686,2081,14529,2019,46970,364,35286,1575,11684,1487,50929,281,43280,1494,7649,1475,46449,593,41057,1137,5392,1227,25942,389,25897,395,45,79,17303,519,17162,478,141,239,387757,892,28528,1109,27606,1196,922,557,55384,1175,53236,1346,2148,734,33939,180,27346,1319,6593,1342,54765,389,40651,2168,14114,2208,49222,522,40352,1412,8870,1370,52994,541,45293,1407,7701,1423,52477,265,46287,1148,6190,1111,31454,362,31172,377,282,231,28994,579,28747,561,247,272
0500000US21117,21117,"Kenton County, Kentucky",161649,1065,79101,1114,6845,580,6002,611,843,542,13782,926,13364,951,418,333,6594,316,4835,796,1759,731,11782,632,8774,970,3008,895,10365,490,8308,649,2057,753,11608,472,9931,682,1677,537,10079,368,9185,661,894,489,5283,124,5283,124,0,189,2763,236,2763,236,0,189,82548,1056,6743,689,6613,711,130,177,13574,970,12798,997,776,483,7109,555,5879,705,1230,556,12389,748,9420,931,2969,833,10045,420,7692,782,2353,723,11396,349,10049,564,1347,471,10237,380,9378,335,859,486,6148,256,6148,256,0,189,4907,335,4907,335,0,189
0500000US21145,21145,"McCracken County, Kentucky",64274,724,30595,759,2024,379,2024,379,0,189,5173,680,5173,680,0,189,2277,158,1616,502,661,492,3708,234,2316,541,1392,557,4136,434,3187,538,949,492,4034,366,3147,547,887,635,4404,229,3958,483,446,395,2982,201,2982,201,0,189,1857,101,1857,101,0,189,33679,784,2055,439,2000,460,55,95,5553,552,5529,543,24,44,2394,295,1759,552,635,436,3909,331,2432,651,1477,622,4116,326,3902,355,214,254,4588,334,3835,409,753,435,4987,261,4414,280,573,299,3119,176,3082,181,37,62,2958,407,2958,407,0,189
0500000US21151,21151,"Madison County, Kentucky",84765,446,41221,569,3156,458,2882,363,274,336,6000,425,5872,433,128,158,7326,544,5386,658,1940,495,5120,474,3852,688,1268,607,5301,427,4476,570,825,475,5057,227,4583,369,474,271,4434,172,4038,317,396,280,2988,125,2988,125,0,189,1839,257,1839,257,0,189,43544,534,2587,360,2551,375,36,61,6404,451,5955,513,449,335,7877,481,6315,764,1562,740,5121,311,3786,590,1335,577,5103,185,4534,483,569,453,5765,303,5430,336,335,205,4878,160,4574,270,304,205,3346,187,3346,187,0,189,2463,226,2423,234,40,67
0500000US21195,21195,"Pike County, Kentucky",62698,543,30311,634,1920,196,1904,202,16,29,4867,192,4591,252,276,187,2728,114,2034,416,694,410,3477,285,2371,441,1106,413,4148,134,3185,381,963,359,4705,260,3868,502,837,421,4481,106,4043,355,438,340,2638,142,2638,142,0,189,1347,145,1347,145,0,189,32387,451,2484,490,2416,492,68,91,4250,408,3835,478,415,329,2714,297,1795,490,919,430,3559,189,3104,235,455,235,4351,49,3666,412,685,410,4801,134,4110,324,691,310,4631,103,4013,435,618,443,3222,29,3222,29,0,189,2375,226,2375,226,0,189
0500000US21227,21227,"Warren County, Kentucky",117113,928,57105,957,5005,569,4895,583,110,143,8770,600,8010,734,760,545,8343,660,6420,789,1923,879,8931,824,6840,948,2091,827,6805,417,5455,808,1350,649,7391,463,5872,733,1519,574,5965,215,5346,314,619,336,3891,235,3891,235,0,189,2004,262,2004,262,0,189,60008,640,3932,529,3787,538,145,139,8850,703,8429,756,421,160,9607,457,7497,765,2110,730,8547,760,6617,769,1930,751,7530,564,5748,585,1782,551,7502,435,6773,454,729,422,6668,322,5907,492,761,409,4105,288,4105,288,0,189,3267,280,3267,280,0,189
0500000US22005,22005,"Ascension Parish, Louisiana",113506,539,54692,932,5769,724,5698,721,71,116,9857,696,9431,721,426,370,4882,551,4101,611,781,602,6892,572,5693,534,1199,626,9090,940,7915,807,1175,926,7117,539,6374,653,743,468,6358,345,5367,747,991,688,3023,298,2963,313,60,99,1704,326,1704,326,0,203,58814,808,4641,748,4415,630,226,303,11672,800,11473,915,199,330,4700,721,3096,890,1604,703,8792,700,7057,849,1735,784,7765,765,6746,877,1019,679,8779,787,7556,890,1223,774,6444,277,5571,569,873,514,3375,249,3375,249,0,203,2646,256,2581,305,65,114
0500000US22015,22015,"Bossier Parish, Louisiana",118437,1605,55684,1748,4899,793,4729,784,170,250,10505,679,10012,695,493,353,4923,1376,3549,1125,1374,765,8520,1044,5865,965,2655,1085,7464,763,6055,1089,1409,735,6801,454,6196,575,605,348,6114,106,5825,277,289,250,3796,502,3796,502,0,203,2662,344,2662,344,0,203,62753,819,5710,757,5552,764,158,241,10312,747,9931,824,381,300,5269,585,4505,679,764,435,10441,511,7964,815,2477,962,8130,588,6461,774,1669,621,7456,493,6365,529,1091,489,7407,390,6445,541,962,455,4076,344,4076,344,0,203,3952,368,3776,417,176,214
0500000US22017,22017,"Caddo Parish, Louisiana",250714,903,118777,1110,11898,1015,11717,1025,181,249,19103,1058,18508,1083,595,388,12440,859,8043,1204,4397,1261,17064,663,11288,999,5776,1084,13053,573,9288,1100,3765,1080,14969,471,11858,832,3111,869,15531,409,13704,1057,1827,939,8669,179,8669,179,0,203,6050,490,5996,482,54,86,131937,924,10920,837,10484,890,436,390,19961,628,19134,848,827,601,12426,385,8368,927,4058,986,18421,377,11612,1357,6809,1327,15866,317,12333,995,3533,948,17296,508,13803,1164,3493,1107,17479,319,14383,939,3096,861,10579,131,10516,172,63,103,8989,451,8989,451,0,203
0500000US22019,22019,"Calcasieu Parish, Louisiana",193139,851,93249,1202,7993,795,7558,837,435,350,16366,642,15404,899,962,612,9472,409,5762,973,3710,1075,12674,514,8022,1035,4652,1043,11121,573,8723,906,2398,901,12715,486,10699,780,2016,739,11776,280,9989,665,1787,681,6852,211,6825,205,27,52,4280,158,4280,158,0,203,99890,832,7232,576,7155,582,77,99,16925,697,15322,972,1603,803,9929,585,7580,1054,2349,860,13434,363,8449,1135,4985,1089,11494,329,8664,935,2830,864,14468,866,10776,1359,3692,957,12348,285,10912,722,1436,585,7868,88,7723,242,145,228,6192,365,6192,365,0,203
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",442439,612,213045,1156,17833,1179,17523,1186,310,259,33725,1103,32259,1479,1466,936,31861,710,24620,1554,7241,1438,34393,1349,23634,2034,10759,2279,24122,1094,18664,1660,5458,1389,25022,703,20269,1274,4753,1119,24269,681,21452,1007,2817,1112,13780,383,13586,486,194,301,8040,236,7966,261,74,121,229394,1069,16531,1088,16036,1071,495,448,33551,997,32385,1220,1166,577,32907,440,25138,1463,7769,1506,33693,641,25828,1437,7865,1383,26221,598,22660,1234,3561,1232,28729,643,23229,1180,5500,1163,28058,473,25725,880,2333,756,16701,364,16629,380,72,88,13003,578,12944,587,59,101
0500000US22045,22045,"Iberia Parish, Louisiana",73005,504,34792,935,2702,618,2612,615,90,98,6631,563,5928,604,703,468,3767,571,2726,828,1041,533,4446,551,3028,424,1418,620,4491,473,2895,722,1596,709,4437,491,3033,696,1404,605,4332,184,3559,412,773,437,2513,220,2513,220,0,203,1473,214,1473,214,0,203,38213,859,4011,720,3897,735,114,127,6321,470,6187,478,134,110,3304,134,2201,593,1103,576,4720,452,3144,522,1576,586,4543,400,3351,606,1192,524,5683,347,4605,541,1078,497,4495,53,3720,427,775,419,2856,236,2856,236,0,203,2280,285,2280,285,0,203
0500000US22051,22051,"Jefferson Parish, Louisiana",431711,1014,209754,1057,18647,1110,17670,1134,977,832,29921,1148,28180,1280,1741,709,18315,222,11002,1248,7313,1256,32037,538,19874,1817,12163,1654,26382,628,16689,1694,9693,1601,29780,504,22511,1297,7269,1272,27882,249,24290,1169,3592,1141,16774,254,16581,339,193,200,10016,310,9652,379,364,280,221957,823,16530,1163,16156,1210,374,292,30224,1017,28148,1640,2076,1295,18475,38,13536,1202,4939,1198,31824,332,21467,1698,10357,1715,26765,367,19888,1119,6877,1140,31449,314,24820,1330,6629,1381,30762,200,26091,1078,4671,1074,19412,249,19389,262,23,37,16516,561,16140,668,376,297
0500000US22055,22055,"Lafayette Parish, Louisiana",228359,931,111714,1047,10067,996,10067,996,0,203,18354,1005,17336,1046,1018,836,12193,706,8041,927,4152,1002,18825,772,13910,1168,4915,1125,13671,669,10828,968,2843,1165,15103,876,12388,926,2715,1462,12921,504,10575,909,2346,755,6592,271,6592,271,0,203,3988,132,3988,132,0,203,116645,754,8895,644,8552,696,343,327,17895,699,17017,846,878,495,13624,878,11158,1216,2466,797,18441,638,15092,951,3349,844,14730,664,11583,1245,3147,875,15803,514,12182,1039,3621,976,13991,354,11996,775,1995,803,7363,130,7341,135,22,36,5903,284,5875,283,28,51
0500000US22057,22057,"Lafourche Parish, Louisiana",96363,568,46233,879,3663,626,3663,626,0,203,7339,504,7105,515,234,193,4577,813,3591,716,986,478,6935,802,4481,861,2454,878,5319,482,4201,524,1118,494,7116,562,5563,716,1553,521,5682,433,5163,480,519,249,3619,372,3619,372,0,203,1983,182,1983,182,0,203,50130,769,3397,461,3280,499,117,156,8691,705,8131,810,560,488,5237,509,4587,627,650,473,6353,519,4990,852,1363,671,6273,748,4611,634,1662,850,7116,654,5086,737,2030,835,6268,480,4948,513,1320,503,3908,299,3908,299,0,203,2887,197,2887,197,0,203
0500000US22063,22063,"Livingston Parish, Louisiana",132887,727,64446,1145,5306,657,4913,626,393,348,12643,935,11629,1243,1014,687,5467,288,3589,994,1878,914,8843,818,7059,507,1784,983,9301,790,7345,1235,1956,1255,9060,768,7480,797,1580,783,7173,341,6051,738,1122,668,4370,151,4370,151,0,203,2283,213,2283,213,0,203,68441,1240,5586,1230,4267,795,1319,1341,11910,833,11707,866,203,254,6847,929,6207,1124,640,716,9055,518,7359,622,1696,902,10092,699,7163,1296,2929,1162,8876,296,6514,930,2362,925,8077,371,5926,1084,2151,1072,4982,251,4982,251,0,203,3016,371,3016,371,0,203
0500000US22071,22071,"Orleans Parish, Louisiana",374027,1123,178556,887,14315,700,13589,727,726,400,25444,714,24165,802,1279,528,18392,471,13719,962,4673,943,32337,467,21808,1365,10529,1273,22707,685,15834,1100,6873,1210,24148,663,18503,963,5645,1023,22871,300,18817,853,4054,815,11783,427,11459,381,324,252,6559,368,6469,350,90,154,195471,689,12886,565,12639,604,247,255,25147,598,23680,765,1467,523,21297,48,16062,1064,5235,1066,35624,273,26633,1170,8991,1220,24146,503,19308,918,4838,918,25826,390,21568,970,4258,927,25527,397,22182,800,3345,801,13961,365,13349,509,612,363,11057,546,10948,548,109,124
0500000US22073,22073,"Ouachita Parish, Louisiana",149102,1500,68614,1600,7179,776,7087,789,92,122,13473,786,12731,871,742,488,7008,639,3521,817,3487,904,8646,875,5820,1170,2826,792,8053,488,6344,789,1709,722,8303,469,6924,555,1379,472,8198,293,6879,621,1319,500,4939,255,4939,255,0,203,2815,326,2815,326,0,203,80488,514,6810,830,6639,693,171,257,12565,677,12285,717,280,225,8737,268,6493,613,2244,592,11311,408,7498,850,3813,884,9842,338,7619,706,2223,776,10145,273,7764,775,2381,744,9728,169,7221,637,2507,604,6202,148,5974,282,228,270,5148,319,5148,319,0,203
0500000US22079,22079,"Rapides Parish, Louisiana",130405,959,62404,1234,5841,773,5724,755,117,200,11293,979,10970,988,323,293,6361,819,4142,912,2219,1055,8151,506,5742,899,2409,823,7179,290,5335,791,1844,748,8022,345,6523,566,1499,498,7736,333,7032,335,704,380,4747,184,4747,184,0,203,3074,232,3074,232,0,203,68001,790,5108,505,4761,377,347,359,11205,712,10746,850,459,325,6030,319,3934,872,2096,889,8312,230,6866,693,1446,678,8237,408,6560,872,1677,866,9466,286,7527,703,1939,683,8766,264,7225,584,1541,563,5850,170,5850,170,0,203,5027,172,5027,172,0,203
0500000US22097,22097,"St. Landry Parish, Louisiana",82387,418,39154,535,3629,237,3536,272,93,130,7215,433,6826,547,389,317,3647,246,1889,517,1758,538,5093,624,3266,740,1827,952,3714,576,3324,653,390,293,5341,246,4707,514,634,450,5382,366,4351,442,1031,443,3638,302,3515,334,123,205,1495,230,1495,230,0,203,43233,452,3756,406,3656,437,100,149,7324,496,6626,685,698,686,3877,609,2279,686,1598,652,5156,590,4034,697,1122,517,4856,188,3943,511,913,455,6114,246,5418,352,696,410,5707,236,4691,421,1016,450,3666,115,3666,115,0,203,2777,200,2777,200,0,203
